FileName,EmoDetail
rmn_e504b_8.1-2_459.wav,WORKER00014347; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e504b_8.1-2_459.wav,"WORKER00014345; Neutral; Neutral,Concerned; A:3.000000; V:4.000000; D:4.000000;"
rmn_e504b_8.1-2_459.wav,"WORKER00014368; Sad; Sad,Concerned; A:3.000000; V:3.000000; D:5.000000;"
rmn_e504c_15.1-2_105.wav,WORKER00014346; Happy; Happy; A:4.000000; V:5.000000; D:4.000000;
rmn_e504c_15.1-2_105.wav,"WORKER00014367; Angry; Angry,Frustrated; A:5.000000; V:2.000000; D:5.000000;"
rmn_e504c_15.1-2_105.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:3.000000; V:4.000000; D:5.000000;"
rmn_e504c_15.1-2_105.wav,WORKER00014343; Neutral; Neutral; A:4.000000; V:3.000000; D:4.000000;
rmn_e504c_15.1-2_105.wav,WORKER00014350; Other-Frustrated; Frustrated; A:4.000000; V:3.000000; D:4.000000;
rmn_e504c_15.1-2_1160.wav,WORKER00014346; Happy; Happy; A:3.000000; V:5.000000; D:3.000000;
rmn_e504c_15.1-2_1160.wav,"WORKER00014367; Neutral; Amused,Neutral; A:5.000000; V:4.000000; D:5.000000;"
rmn_e504c_15.1-2_1160.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:2.000000; V:4.000000; D:6.000000;"
rmn_e504c_15.1-2_1160.wav,WORKER00014343; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_1160.wav,WORKER00014350; Neutral; Neutral; A:2.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_1275.wav,WORKER00014346; Neutral; Neutral; A:3.000000; V:5.000000; D:4.000000;
rmn_e504c_15.1-2_1275.wav,"WORKER00014367; Angry; Angry,Frustrated; A:5.000000; V:2.000000; D:5.000000;"
rmn_e504c_15.1-2_1275.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:4.000000; V:4.000000; D:5.000000;"
rmn_e504c_15.1-2_1275.wav,WORKER00014343; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_1275.wav,WORKER00014350; Other-Frustrated; Frustrated; A:4.000000; V:3.000000; D:5.000000;
rmn_e504c_15.1-2_132.wav,"WORKER00014346; Happy; Happy,Neutral; A:3.000000; V:5.000000; D:4.000000;"
rmn_e504c_15.1-2_132.wav,"WORKER00014367; Neutral; Neutral,Concerned; A:5.000000; V:4.000000; D:5.000000;"
rmn_e504c_15.1-2_132.wav,"WORKER00014348; Neutral; Neutral,Concerned,Confused; A:5.000000; V:4.000000; D:3.000000;"
rmn_e504c_15.1-2_132.wav,"WORKER00014343; Surprise; Neutral,Surprise; A:5.000000; V:4.000000; D:4.000000;"
rmn_e504c_15.1-2_132.wav,WORKER00014350; Neutral; Neutral; A:5.000000; V:4.000000; D:3.000000;
rmn_e504c_15.1-2_1331.wav,WORKER00014346; Angry; Angry; A:4.000000; V:3.000000; D:4.000000;
rmn_e504c_15.1-2_1331.wav,"WORKER00014367; Neutral; Neutral,Concerned; A:5.000000; V:4.000000; D:5.000000;"
rmn_e504c_15.1-2_1331.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:4.000000; V:4.000000; D:4.000000;"
rmn_e504c_15.1-2_1331.wav,WORKER00014343; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_1331.wav,WORKER00014350; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_1403.wav,WORKER00014346; Happy; Happy; A:4.000000; V:5.000000; D:4.000000;
rmn_e504c_15.1-2_1403.wav,"WORKER00014367; Neutral; Neutral,Concerned; A:5.000000; V:4.000000; D:5.000000;"
rmn_e504c_15.1-2_1403.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:3.000000; V:4.000000; D:6.000000;"
rmn_e504c_15.1-2_1403.wav,WORKER00014343; Neutral; Neutral; A:4.000000; V:3.000000; D:5.000000;
rmn_e504c_15.1-2_1403.wav,WORKER00014350; Sad; Sad; A:4.000000; V:3.000000; D:3.000000;
rmn_e504c_15.1-2_1424.wav,WORKER00014346; Happy; Happy; A:4.000000; V:5.000000; D:4.000000;
rmn_e504c_15.1-2_1424.wav,"WORKER00014348; Happy; Happy,Neutral,Concerned,Other-Grateful; A:5.000000; V:5.000000; D:5.000000;"
rmn_e504c_15.1-2_1424.wav,"WORKER00014343; Happy; Happy,Amused; A:5.000000; V:5.000000; D:5.000000;"
rmn_e504c_15.1-2_1424.wav,WORKER00014350; Happy; Happy; A:4.000000; V:5.000000; D:4.000000;
rmn_e504c_15.1-2_1424.wav,WORKER00014332; Happy; Happy; A:4.000000; V:5.000000; D:4.000000;
rmn_e504c_15.1-2_1566.wav,"WORKER00014364; Neutral; Neutral,Concerned; A:5.000000; V:4.000000; D:5.000000;"
rmn_e504c_15.1-2_1566.wav,"WORKER00014366; Neutral; Neutral,Concerned; A:5.000000; V:2.000000; D:5.000000;"
rmn_e504c_15.1-2_1566.wav,WORKER00014369; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_1566.wav,"WORKER00014367; Neutral; Neutral,Concerned; A:5.000000; V:4.000000; D:5.000000;"
rmn_e504c_15.1-2_1566.wav,WORKER00014365; Neutral; Neutral; A:4.000000; V:4.000000; D:5.000000;
rmn_e504c_15.1-2_1645.wav,WORKER00014346; Happy; Happy; A:3.000000; V:5.000000; D:4.000000;
rmn_e504c_15.1-2_1645.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:3.000000; V:4.000000; D:5.000000;"
rmn_e504c_15.1-2_1645.wav,WORKER00014343; Neutral; Neutral; A:4.000000; V:3.000000; D:4.000000;
rmn_e504c_15.1-2_1645.wav,"WORKER00014350; Sad; Sad,Frustrated; A:4.000000; V:3.000000; D:3.000000;"
rmn_e504c_15.1-2_1645.wav,WORKER00014332; Other-Concerned; Concerned; A:4.000000; V:2.000000; D:4.000000;
rmn_e504c_15.1-2_1681.wav,WORKER00014346; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_1681.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:2.000000; V:4.000000; D:3.000000;"
rmn_e504c_15.1-2_1681.wav,WORKER00014343; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_1681.wav,WORKER00014350; Neutral; Neutral; A:4.000000; V:4.000000; D:3.000000;
rmn_e504c_15.1-2_1681.wav,WORKER00014332; Neutral; Neutral; A:3.000000; V:4.000000; D:3.000000;
rmn_e504c_15.1-2_193.wav,WORKER00014346; Happy; Happy; A:3.000000; V:5.000000; D:4.000000;
rmn_e504c_15.1-2_193.wav,WORKER00014348; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_193.wav,WORKER00014343; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_193.wav,WORKER00014350; Neutral; Neutral; A:1.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_193.wav,WORKER00014332; Neutral; Neutral; A:4.000000; V:4.000000; D:3.000000;
rmn_e504c_15.1-2_1952.wav,"WORKER00014345; Happy; Happy,Concerned; A:5.000000; V:5.000000; D:5.000000;"
rmn_e504c_15.1-2_1952.wav,"WORKER00014368; Happy; Happy,Concerned; A:3.000000; V:5.000000; D:5.000000;"
rmn_e504c_15.1-2_1952.wav,WORKER00014365; Neutral; Neutral; A:2.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_1952.wav,WORKER00014369; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_1952.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:4.000000; V:4.000000; D:6.000000;"
rmn_e504c_15.1-2_1980.wav,WORKER00014346; Neutral; Neutral; A:3.000000; V:5.000000; D:4.000000;
rmn_e504c_15.1-2_1980.wav,"WORKER00014348; Neutral; Neutral,Concerned,Confused; A:4.000000; V:4.000000; D:2.000000;"
rmn_e504c_15.1-2_1980.wav,WORKER00014343; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_1980.wav,WORKER00014350; Neutral; Neutral; A:2.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_1980.wav,"WORKER00014332; Neutral; Sad,Neutral; A:3.000000; V:4.000000; D:4.000000;"
rmn_e504c_15.1-2_2085.wav,WORKER00014369; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_2085.wav,"WORKER00014365; Neutral; Amused,Neutral; A:3.000000; V:4.000000; D:4.000000;"
rmn_e504c_15.1-2_2085.wav,"WORKER00014367; Neutral; Neutral,Concerned; A:4.000000; V:4.000000; D:4.000000;"
rmn_e504c_15.1-2_2085.wav,"WORKER00014364; Neutral; Neutral,Concerned; A:3.000000; V:4.000000; D:3.000000;"
rmn_e504c_15.1-2_2085.wav,"WORKER00014332; Contempt; Concerned,Contempt; A:4.000000; V:3.000000; D:4.000000;"
rmn_e504c_15.1-2_30.wav,"WORKER00014365; Neutral; Neutral,Concerned; A:2.000000; V:4.000000; D:5.000000;"
rmn_e504c_15.1-2_30.wav,"WORKER00014332; Sad; Sad,Depressed; A:2.000000; V:3.000000; D:3.000000;"
rmn_e504c_15.1-2_30.wav,"WORKER00014345; Sad; Sad,Concerned; A:2.000000; V:3.000000; D:4.000000;"
rmn_e504c_15.1-2_30.wav,"WORKER00014368; Sad; Sad,Concerned; A:3.000000; V:3.000000; D:5.000000;"
rmn_e504c_15.1-2_30.wav,WORKER00014346; Neutral; Neutral; A:3.000000; V:4.000000; D:3.000000;
rmn_e504c_15.1-2_446.wav,WORKER00014346; Happy; Happy; A:3.000000; V:5.000000; D:4.000000;
rmn_e504c_15.1-2_446.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:3.000000; V:4.000000; D:6.000000;"
rmn_e504c_15.1-2_446.wav,WORKER00014343; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_446.wav,WORKER00014350; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_446.wav,WORKER00014332; Angry; Angry; A:4.000000; V:3.000000; D:5.000000;
rmn_e504c_15.1-2_64.wav,WORKER00014346; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_64.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:5.000000; V:4.000000; D:3.000000;"
rmn_e504c_15.1-2_64.wav,WORKER00014343; Neutral; Neutral; A:3.000000; V:4.000000; D:3.000000;
rmn_e504c_15.1-2_64.wav,WORKER00014350; Neutral; Neutral; A:2.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_64.wav,WORKER00014332; Sad; Sad; A:3.000000; V:3.000000; D:3.000000;
rmn_e504c_15.1-2_647.wav,WORKER00014346; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_647.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:4.000000; V:4.000000; D:4.000000;"
rmn_e504c_15.1-2_647.wav,WORKER00014343; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_647.wav,WORKER00014350; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_647.wav,WORKER00014332; Other-Concerned; Concerned; A:3.000000; V:3.000000; D:4.000000;
rmn_e504c_15.1-2_826.wav,WORKER00014365; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_826.wav,WORKER00014369; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_826.wav,"WORKER00014364; Sad; Sad,Neutral,Concerned; A:2.000000; V:2.000000; D:1.000000;"
rmn_e504c_15.1-2_826.wav,"WORKER00014345; Sad; Sad,Concerned; A:3.000000; V:3.000000; D:4.000000;"
rmn_e504c_15.1-2_826.wav,"WORKER00014347; Angry; Angry,Frustrated,Annoyed; A:5.000000; V:2.000000; D:5.000000;"
rmn_e504c_15.1-2_840.wav,"WORKER00014365; Neutral; Neutral,Concerned; A:3.000000; V:4.000000; D:3.000000;"
rmn_e504c_15.1-2_840.wav,"WORKER00014363; Sad; Sad,Frustrated,Depressed,Disappointed,Annoyed; A:4.000000; V:3.000000; D:4.000000;"
rmn_e504c_15.1-2_840.wav,"WORKER00014347; Angry; Angry,Frustrated,Disappointed,Annoyed; A:4.000000; V:2.000000; D:5.000000;"
rmn_e504c_15.1-2_840.wav,"WORKER00014345; Happy; Happy,Neutral; A:3.000000; V:5.000000; D:4.000000;"
rmn_e504c_15.1-2_840.wav,"WORKER00014332; Sad; Sad,Concerned; A:4.000000; V:3.000000; D:4.000000;"
rmn_e504c_15.1-2_855.wav,WORKER00014346; Happy; Happy; A:3.000000; V:5.000000; D:3.000000;
rmn_e504c_15.1-2_855.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:5.000000; V:4.000000; D:5.000000;"
rmn_e504c_15.1-2_855.wav,WORKER00014343; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_855.wav,WORKER00014350; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e504c_15.1-2_855.wav,"WORKER00014332; Neutral; Sad,Neutral; A:4.000000; V:4.000000; D:4.000000;"
rmn_e505a_2.1-2_39.wav,WORKER00014346; Happy; Happy; A:3.000000; V:5.000000; D:4.000000;
rmn_e505a_2.1-2_39.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:3.000000; V:4.000000; D:5.000000;"
rmn_e505a_2.1-2_39.wav,WORKER00014343; Neutral; Neutral; A:4.000000; V:3.000000; D:3.000000;
rmn_e505a_2.1-2_39.wav,WORKER00014350; Neutral; Neutral; A:2.000000; V:4.000000; D:3.000000;
rmn_e505a_2.1-2_39.wav,WORKER00014332; Happy; Happy; A:3.000000; V:5.000000; D:3.000000;
rmn_e505a_2.1-2_79.wav,WORKER00014365; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e505a_2.1-2_79.wav,WORKER00014346; Neutral; Neutral; A:4.000000; V:4.000000; D:5.000000;
rmn_e505a_2.1-2_79.wav,WORKER00014370; Neutral; Neutral; A:4.000000; V:4.000000; D:5.000000;
rmn_e505a_2.1-2_79.wav,"WORKER00014368; Sad; Sad,Concerned,Disappointed; A:3.000000; V:3.000000; D:5.000000;"
rmn_e505a_2.1-2_79.wav,WORKER00014332; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e505a_4.1-2_1249.wav,WORKER00014346; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e505a_4.1-2_1249.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:4.000000; V:4.000000; D:5.000000;"
rmn_e505a_4.1-2_1249.wav,WORKER00014343; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e505a_4.1-2_1249.wav,WORKER00014350; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e505a_4.1-2_1249.wav,WORKER00014332; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e505a_4.1-2_128.wav,WORKER00014346; Neutral; Neutral; A:4.000000; V:4.000000; D:3.000000;
rmn_e505a_4.1-2_128.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:2.000000; V:4.000000; D:4.000000;"
rmn_e505a_4.1-2_128.wav,WORKER00014343; Neutral; Neutral; A:3.000000; V:4.000000; D:3.000000;
rmn_e505a_4.1-2_128.wav,WORKER00014350; Sad; Sad; A:2.000000; V:3.000000; D:3.000000;
rmn_e505a_4.1-2_128.wav,WORKER00014332; Sad; Sad; A:2.000000; V:3.000000; D:3.000000;
rmn_e505a_4.1-2_507.wav,WORKER00014346; Happy; Happy; A:4.000000; V:5.000000; D:4.000000;
rmn_e505a_4.1-2_507.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:3.000000; V:4.000000; D:5.000000;"
rmn_e505a_4.1-2_507.wav,"WORKER00014343; Neutral; Happy,Neutral; A:3.000000; V:4.000000; D:4.000000;"
rmn_e505a_4.1-2_507.wav,WORKER00014350; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e505a_4.1-2_507.wav,WORKER00014332; Angry; Angry; A:3.000000; V:3.000000; D:3.000000;
rmn_e505a_4.1-2_51.wav,"WORKER00014367; Neutral; Amused,Neutral; A:5.000000; V:4.000000; D:5.000000;"
rmn_e505a_4.1-2_51.wav,WORKER00014365; Neutral; Neutral; A:2.000000; V:4.000000; D:6.000000;
rmn_e505a_4.1-2_51.wav,WORKER00014329; Neutral; Neutral; A:3.000000; V:4.000000; D:3.000000;
rmn_e505a_4.1-2_51.wav,"WORKER00014347; Angry; Angry,Frustrated,Disappointed,Annoyed; A:5.000000; V:3.000000; D:5.000000;"
rmn_e505a_4.1-2_51.wav,WORKER00014332; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e505a_4.1-2_633.wav,WORKER00014346; Happy; Happy; A:3.000000; V:5.000000; D:4.000000;
rmn_e505a_4.1-2_633.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:4.000000; V:4.000000; D:6.000000;"
rmn_e505a_4.1-2_633.wav,WORKER00014343; Neutral; Neutral; A:5.000000; V:3.000000; D:4.000000;
rmn_e505a_4.1-2_633.wav,WORKER00014350; Neutral; Neutral; A:4.000000; V:4.000000; D:3.000000;
rmn_e505a_4.1-2_633.wav,WORKER00014332; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e505a_4.1-2_680.wav,WORKER00014365; Neutral; Neutral; A:1.000000; V:3.000000; D:6.000000;
rmn_e505a_4.1-2_680.wav,"WORKER00014345; Sad; Sad,Disappointed; A:4.000000; V:2.000000; D:3.000000;"
rmn_e505a_4.1-2_680.wav,"WORKER00014368; Sad; Sad,Disappointed; A:4.000000; V:3.000000; D:5.000000;"
rmn_e505a_4.1-2_680.wav,"WORKER00014346; Angry; Angry,Disappointed; A:4.000000; V:3.000000; D:4.000000;"
rmn_e505a_4.1-2_680.wav,"WORKER00014369; Neutral; Neutral,Other-Stern; A:5.000000; V:4.000000; D:5.000000;"
rmn_e505a_4.1-2_684.wav,WORKER00014365; Neutral; Neutral; A:2.000000; V:2.000000; D:5.000000;
rmn_e505a_4.1-2_684.wav,WORKER00014364; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e505a_4.1-2_684.wav,"WORKER00014368; Happy; Happy,Concerned; A:3.000000; V:5.000000; D:5.000000;"
rmn_e505a_4.1-2_684.wav,"WORKER00014367; Neutral; Amused,Neutral; A:4.000000; V:4.000000; D:5.000000;"
rmn_e505a_4.1-2_684.wav,WORKER00014363; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e505a_4.1-2_748.wav,WORKER00014346; Angry; Angry; A:3.000000; V:3.000000; D:5.000000;
rmn_e505a_4.1-2_748.wav,"WORKER00014348; Surprise; Neutral,Surprise,Concerned; A:5.000000; V:4.000000; D:5.000000;"
rmn_e505a_4.1-2_748.wav,"WORKER00014343; Neutral; Neutral,Surprise; A:4.000000; V:4.000000; D:4.000000;"
rmn_e505a_4.1-2_748.wav,"WORKER00014350; Happy; Happy,Excited; A:4.000000; V:5.000000; D:5.000000;"
rmn_e505a_4.1-2_748.wav,WORKER00014332; Contempt; Contempt; A:4.000000; V:3.000000; D:4.000000;
rmn_e505a_4.1-2_847.wav,WORKER00014346; Happy; Happy; A:3.000000; V:5.000000; D:4.000000;
rmn_e505a_4.1-2_847.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:4.000000; V:4.000000; D:6.000000;"
rmn_e505a_4.1-2_847.wav,WORKER00014343; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e505a_4.1-2_847.wav,WORKER00014350; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e505a_4.1-2_847.wav,WORKER00014332; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e505a_4.1-2_924.wav,WORKER00014346; Happy; Happy; A:3.000000; V:5.000000; D:4.000000;
rmn_e505a_4.1-2_924.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:5.000000; V:4.000000; D:6.000000;"
rmn_e505a_4.1-2_924.wav,WORKER00014343; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e505a_4.1-2_924.wav,"WORKER00014350; Happy; Happy,Excited; A:5.000000; V:5.000000; D:5.000000;"
rmn_e505a_4.1-2_924.wav,WORKER00014332; Contempt; Contempt; A:4.000000; V:3.000000; D:4.000000;
rmn_e505a_6.1-2_20.wav,WORKER00014346; Neutral; Neutral; A:3.000000; V:5.000000; D:3.000000;
rmn_e505a_6.1-2_20.wav,WORKER00014343; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e505a_6.1-2_20.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:4.000000; V:4.000000; D:6.000000;"
rmn_e505a_6.1-2_20.wav,WORKER00014350; Neutral; Neutral; A:4.000000; V:4.000000; D:3.000000;
rmn_e505a_6.1-2_20.wav,WORKER00014332; Other-Confused; Confused; A:3.000000; V:4.000000; D:4.000000;
rmn_e505b_10.1-2_26.wav,WORKER00014346; Neutral; Neutral; A:4.000000; V:5.000000; D:4.000000;
rmn_e505b_10.1-2_26.wav,WORKER00014343; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e505b_10.1-2_26.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:4.000000; V:4.000000; D:5.000000;"
rmn_e505b_10.1-2_26.wav,WORKER00014350; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e505b_10.1-2_26.wav,WORKER00014332; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e505b_10.1-2_61.wav,WORKER00014346; Neutral; Neutral; A:3.000000; V:5.000000; D:4.000000;
rmn_e505b_10.1-2_61.wav,"WORKER00014343; Surprise; Neutral,Surprise; A:4.000000; V:4.000000; D:5.000000;"
rmn_e505b_10.1-2_61.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:4.000000; V:4.000000; D:5.000000;"
rmn_e505b_10.1-2_61.wav,WORKER00014350; Neutral; Neutral; A:4.000000; V:4.000000; D:3.000000;
rmn_e505b_10.1-2_61.wav,"WORKER00014345; Sad; Sad,Concerned; A:3.000000; V:3.000000; D:6.000000;"
rmn_e505b_14.1-2_181.wav,WORKER00014346; Neutral; Neutral; A:4.000000; V:4.000000; D:3.000000;
rmn_e505b_14.1-2_181.wav,WORKER00014343; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e505b_14.1-2_181.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:3.000000; V:4.000000; D:6.000000;"
rmn_e505b_14.1-2_181.wav,WORKER00014350; Sad; Sad; A:2.000000; V:3.000000; D:3.000000;
rmn_e505b_14.1-2_181.wav,WORKER00014366; Neutral; Neutral; A:2.000000; V:4.000000; D:3.000000;
rmn_e505b_14.1-2_234.wav,WORKER00014346; Happy; Happy; A:4.000000; V:5.000000; D:4.000000;
rmn_e505b_14.1-2_234.wav,WORKER00014343; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e505b_14.1-2_234.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:5.000000; V:4.000000; D:6.000000;"
rmn_e505b_14.1-2_234.wav,WORKER00014350; Other-Frustrated; Frustrated; A:5.000000; V:3.000000; D:5.000000;
rmn_e505b_14.1-2_234.wav,"WORKER00014364; Neutral; Neutral,Frustrated,Concerned; A:5.000000; V:4.000000; D:5.000000;"
rmn_e505c_15.1-2_13.wav,WORKER00014346; Happy; Happy; A:4.000000; V:5.000000; D:4.000000;
rmn_e505c_15.1-2_13.wav,WORKER00014343; Neutral; Neutral; A:3.000000; V:3.000000; D:3.000000;
rmn_e505c_15.1-2_13.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:3.000000; V:4.000000; D:6.000000;"
rmn_e505c_15.1-2_13.wav,WORKER00014350; Neutral; Neutral; A:4.000000; V:4.000000; D:3.000000;
rmn_e505c_15.1-2_13.wav,"WORKER00014366; Neutral; Angry,Neutral,Annoyed; A:4.000000; V:3.000000; D:4.000000;"
rmn_e505c_19.1-2_138.wav,WORKER00014369; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e505c_19.1-2_138.wav,WORKER00014365; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e505c_19.1-2_138.wav,"WORKER00014367; Angry; Angry,Annoyed; A:5.000000; V:2.000000; D:5.000000;"
rmn_e505c_19.1-2_138.wav,"WORKER00014364; Neutral; Neutral,Concerned,Confused; A:6.000000; V:4.000000; D:3.000000;"
rmn_e505c_19.1-2_138.wav,"WORKER00014347; Sad; Sad,Concerned,Disappointed; A:5.000000; V:3.000000; D:6.000000;"
rmn_e505c_19.1-2_220.wav,WORKER00014346; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e505c_19.1-2_220.wav,WORKER00014343; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e505c_19.1-2_220.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:4.000000; V:4.000000; D:5.000000;"
rmn_e505c_19.1-2_220.wav,WORKER00014350; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e505c_19.1-2_220.wav,"WORKER00014364; Neutral; Sad,Neutral; A:3.000000; V:4.000000; D:3.000000;"
rmn_e505c_19.1-2_268.wav,WORKER00014346; Happy; Happy; A:4.000000; V:5.000000; D:4.000000;
rmn_e505c_19.1-2_268.wav,WORKER00014343; Neutral; Neutral; A:5.000000; V:4.000000; D:5.000000;
rmn_e505c_19.1-2_268.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:4.000000; V:4.000000; D:5.000000;"
rmn_e505c_19.1-2_268.wav,WORKER00014350; Neutral; Neutral; A:4.000000; V:4.000000; D:3.000000;
rmn_e505c_19.1-2_268.wav,"WORKER00014364; Angry; Angry,Neutral,Frustrated; A:5.000000; V:3.000000; D:4.000000;"
rmn_e505c_19.1-2_41.wav,WORKER00014346; Happy; Happy; A:3.000000; V:5.000000; D:4.000000;
rmn_e505c_19.1-2_41.wav,WORKER00014343; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e505c_19.1-2_41.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:3.000000; V:4.000000; D:6.000000;"
rmn_e505c_19.1-2_41.wav,"WORKER00014350; Neutral; Sad,Neutral; A:2.000000; V:4.000000; D:4.000000;"
rmn_e505c_19.1-2_41.wav,"WORKER00014366; Neutral; Neutral,Frustrated,Concerned; A:4.000000; V:3.000000; D:4.000000;"
rmn_e506a_8.1-2_107.wav,"WORKER00014346; Sad; Sad,Annoyed; A:3.000000; V:3.000000; D:3.000000;"
rmn_e506a_8.1-2_107.wav,WORKER00014343; Neutral; Neutral; A:3.000000; V:3.000000; D:4.000000;
rmn_e506a_8.1-2_107.wav,WORKER00014348; Neutral; Neutral; A:1.000000; V:4.000000; D:3.000000;
rmn_e506a_8.1-2_107.wav,"WORKER00014350; Sad; Sad,Depressed; A:1.000000; V:3.000000; D:2.000000;"
rmn_e506a_8.1-2_107.wav,"WORKER00014364; Sad; Sad,Depressed; A:1.000000; V:2.000000; D:1.000000;"
rmn_e506a_8.1-2_119.wav,WORKER00014365; Neutral; Neutral; A:1.000000; V:4.000000; D:6.000000;
